Ball,Commentary,Wicket
0.1,"Bravo to Watson, FOUR, short and width outside off, tripe ball to start with. Watson back-cuts it through backward point",
0.2,"Bravo to Watson, 2 runs, gentle full toss on middle, flicked behind square. Rizwan collects the ball and fires a wild throw and gives away an extra run",
0.3,"Bravo to Watson, 1 run, back of a length and outside off, guides it to third man",
0.4,"Bravo to Sharjeel Khan, no run, slow full ball, tapped through mid-off",
0.5,"Bravo to Sharjeel Khan, no run, stump-to-stump line, defensively pushed to the off side",
0.6,"Bravo to Sharjeel Khan, SIX, the extra ball hurts Bravo. Floated too full and outside off, Sharjeel sends it over long-on",
1.1,"Ehsan Adil to Watson, no run, full on off, keeps a bit low, played back to the bowler",
1.2,"Ehsan Adil to Watson, no run, back of a length and bursts off the surface outside off, Watson stabs and is beaten by the away movement and bounce",
1.3,"Ehsan Adil to Watson, no run, skiddy ball on off, pushed to the off side",
1.4,"Ehsan Adil to Watson, 1 run, full and straight, whipped to Cooper at deep midwicket",
1.5,"Ehsan Adil to Sharjeel Khan, 1 run, short and hurries on, squirted behind square off the inside half",
1.6,"Ehsan Adil to Watson, 1 run, leg-stump full ball, clipped to midwicket, a fumble allows a single",
2.1,"Cooper to Watson, 2 runs, short and angling down leg, glanced wide of short fine leg",
2.2,"Cooper to Watson, 2 leg byes, deflected off the pad to fine leg",
2.3,"Cooper to Watson, no run, short and outside off, Watson leans back and slaps to cover",
2.4,"Cooper to Watson, no run, pushed towards mid-off",
2.5,"Cooper to Watson, 1 run, three men coverage on the ball, Watson is given a life. Banged in short and rushes on to Watson. He top-edges the pull over square leg. Delport drops it. He did not even get a hand to it",
2.6,"Cooper to Sharjeel Khan, 1 run, tucked off the pads behind square for one",
3.1,"Ehsan Adil to Sharjeel Khan, no run, low full toss outside off, mis-hit to mid-on",
3.2,"Ehsan Adil to Sharjeel Khan, SIX, banged short and outside off, powerfully pulled over backward square leg for a massive six. Launched out of Sharjah.... into Dubai",
3.3,"Ehsan Adil to Sharjeel Khan, FOUR, length and outside off, Sharjeel follows the pulled six with a whipped four over midwicket",
3.4,"Ehsan Adil to Sharjeel Khan, no run, full and wide outside off, slotted to mid-off",
3.5,"Ehsan Adil to Sharjeel Khan, FOUR, sliding into the pads, put away behind square. Easily done",
3.6,"Ehsan Adil to Sharjeel Khan, SIX, pitched further up and outside off, cleanly lofted down the ground. Sharjeel has torn Adil into shreds",
4.1,"Zafar Gohar to Watson, no run, tossed up and outside off, check driven to cover",
4.2,"Zafar Gohar to Watson, 1 run, drifts into the pads, pick-up shot over midwicket",
4.3,"Zafar Gohar to Sharjeel Khan, no run, leg-side short ball, Gohar hits the pad. The ball rolls to short fine leg",
4.4,"Zafar Gohar to Sharjeel Khan, 1 run, slides on, pushed to long-on",
4.5,"Zafar Gohar to Watson, SIX, Watson makes room outside leg and slams this short ball over midwicket. Islamabad race past 50 in 4.5 overs",
4.6,"Zafar Gohar to Watson, no run, short and outside off, miscued pull to mid-on",
5.1,"Bravo to Sharjeel Khan, no run, short and slow, beats the pull and hits the pad. But it pitched at least five inches outside leg",
5.2,"Bravo to Sharjeel Khan, 1 run, drilled from outside off to mid-off, where the fielder fumbles",
5.3,"Bravo to Watson, 1 run, another slow short ball outside off, dragged to the leg side",
5.4,"Bravo to Sharjeel Khan, FOUR, Sharjeel swings hard and french-cuts this full ball to the fine-leg boundary. The ball wanders past the leg stump",
5.5,"Bravo to Sharjeel Khan, no run, Bravo keeps bowling these slower rollers, bunted towards midwicket",
5.6,"Bravo to Sharjeel Khan, no run, another of those slower balls. Sharjeel hangs back and looks to force it away. He has to settle with an inside edge onto the pad",
6.1,"Zafar Gohar to Watson, no run, drifts in from wide of the crease, Watson swings and takes it on the pad",
6.2,"Zafar Gohar to Watson, no run, drilled back to the bowler",
6.3,"Zafar Gohar to Watson, SIX, whoa! Full and outside off, slog-swept away over cow corner. Watson has murdered this, 104 metre six, the longest of the tournament so far",
6.4,"Zafar Gohar to Watson, no run, flighted and turns away outside off, Watson throws his bat, and misses. He loses his balance as the keeper whips the bails off. But Watson drags his back foot back in time",
