Ball,Commentary,Wicket
0.1,"Anwar Ali to Azhar Ali, no run, perhaps a touch too wide down the other side this time, but Anwar's awayswing was clearly on show. Pitched on a decent length and weaved past the flashing blade",
0.2,"Anwar Ali to Azhar Ali, no run, inswing this time, and it looked good enough for Anwar to go up for an lbw shout. But I suspect there was an inside edge, and the impact was outside off.",
0.3,"Anwar Ali to Azhar Ali, no run, struck on the back pad this time as Anwar is making the ball talk under lights. Azhar was forward and played around his front pad, looking towards midwicket.",
0.4,"Anwar Ali to Azhar Ali, SIX, decides to meet the ball before it swings and whaddya know! Picks it up off a length and mauls it over wide long-on",
0.5,"Anwar Ali to Azhar Ali, no run, walks at the medium pacer, but this time Anwar spotted the movement early and pulled his length back. Added to that is the way he is making the ball hold its line on middle and off. Azhar ends up with a leading edge to point",
0.6,"Anwar Ali to Azhar Ali, 1 run, short and wide outside off, Azhar gave it everything but will have to settle for a single to third man",
1.1,"Mohammad Nabi to Azhar Ali, 1 run, did that carry to square leg? Azhar went for a premeditated sweep and went through with the shot even when the ball was a touch shorter than ideal for the shot. Had to drag it from outside off too. Lucky that it did not reach the fielder on the full, bad bounce means a misfield",
1.2,"Mohammad Nabi to Delport, no run, flighted delivery on off stump, defended",
1.3,"Mohammad Nabi to Delport, no run, stays on the back foot because he is not certain about coming forward, punched into the covers",
1.4,"Mohammad Nabi to Delport, 2 runs, still stuck on the back foot, a little nervous about how far the ball would turn. Understandable considering this is a brand new cherry which is not supposed to grip. Except it does and Delport, who was making room to cut, ends up reaching for it and gets an inside edge through the keeper",
1.5,"Mohammad Nabi to Delport, no run, leaves the flighted delivery outside off",
1.6,"Mohammad Nabi to Delport, 1 run, stays back, waits for the flatter delivery to turn outside off and then flat bats it to long-on",
2.1,"Zulfiqar Babar to Delport, 1 run, comes down the track to try and loft the spinner outta here, but ends up with an inside edge through to midiwcket",
2.2,"Zulfiqar Babar to Azhar Ali, no run, pushed through on middle, defended",
2.3,"Zulfiqar Babar to Azhar Ali, FOUR, away through midwicket. Lovely pick up. Babar dropped it short and Azhar made it worse by jumping back and using the depth of the crease.",
2.4,"Zulfiqar Babar to Azhar Ali, 1 run, flighted just outside off, Azhar looks to defend and gets an inside edge towards square leg",
2.5,"Zulfiqar Babar to Delport, no run, opts for the reverse sweep, but jumped the gun too early. Zulfiqar slips in the quicker ball outisde leg to make sure he foils Delport's intentions",
2.6,"Zulfiqar Babar to Delport, 1 run, clipped into the leg side and orthodoxy gets runs. Who would have known?",
3.1,"Anwar Ali to Delport, no run, short of a good length on off stump, forced into the covers. Playing with such hard hands is Delport. Itching to get a few boundaries",
3.2,"Anwar Ali to Delport, no run, oooh, here we go. Delport plants the front leg across and looks for the agricultural heave over midwicket. Misses the slower ball",
3.3,"Anwar Ali to Delport, no run, back of a length and outside off, Delport moves inside the line to try and punch through the covers. Misses",
3.4,"Anwar Ali to Delport, no run, pushed across the left-hander, swish and miss",
3.5,"Anwar Ali to Delport, 1 run, offcutter on off stump, Delport adjusts his backswing and pushes a single to the right of mid-off",
3.6,"Anwar Ali to Azhar Ali, no run, lands the yorker on middle to keep that over to just a single. Hello, balance between bat and ball. Long time no see.",
4.1,"Mohammad Nawaz to Delport, no run, backs away, when he should have eased forward. That means its a panicked slash that comes out. No run to point",
4.2,"Mohammad Nawaz to Delport, FOUR, that's more like it. Finally spots the real estate behind the bowler and plants his flag there. Runs down at the left-arm spinner, hits with the turn and belts it down the ground",
4.3,"Mohammad Nawaz to Delport, no run, fired in quick and outside off, Delport looks for the square drive. No connection",
4.4,"Mohammad Nawaz to Delport, 1 run, goes back to the flatter ball on off stump and flicks to long-on",
4.5,"Mohammad Nawaz to Azhar Ali, FOUR, just over point! The fielder did the best he could, propelling himself to his right, but Azhar's cut had just enough power to beat him. Good shot. Made room for himself and took it off the stumps",
4.6,"Mohammad Nawaz to Azhar Ali, no run, leans forward, but gets too close to the ball on middle. Ends up popping it down the pitch to the bowler",
5.1,"Mohammad Nabi to Delport, no run, short and outside off, Delport timed the pants off it, but does not find the gap at cover",
5.2,"Mohammad Nabi to Delport, FOUR, oooh, inside edge and the deflection manages to evade the stumps and the keeper and wander off to the long leg boundary. Delport ran down the track, didn't get to the pitch and went for the slog",
5.3,"Mohammad Nabi to Delport, no run, tossed up wide outside off, and yet he goes for the drag into midwicket. Beaten soundly",
5.4,"Mohammad Nabi to Delport, 1 run, flatter ball whipped away to deep midwicket",
5.5,"Mohammad Nabi to Azhar Ali, no run, that, I suspect, was a missed stumping. Sarfraz has not stayed down low enough to get to this quicker, fuller ball outside off that has completely foxed Azhar. Nabi has done well to create the opportunity, after being put under pressure by the advancing batsman.",
5.6,"Mohammad Nabi to Azhar Ali, no run",
