Ball,Commentary,Wicket
0.1,"Imad Wasim to Smith, 1 run, stays back and flicks a quicker one, skidding in on leg stump, through midwicket",
0.2,"Imad Wasim to Billings, OUT, pins him in front, Billings is basically beaten for pace by Imad's arm ball. What a way to start for Karachi! Pitches it on a good length and benefits from the ball skidding on, cramping the batsman for room, and considering he starts playing down the wrong line, he is done in.",['SW Billings lbw b Imad Wasim 0 (1b 0x4 0x6) SR: 0.00']
0.3,"Imad Wasim to Haddin, no run, another quick delivery coming into the right-hander, at off stump, Haddin just about keeps it out",
0.4,"Imad Wasim to Haddin, no run, rushes down the track and hacks the full delivery through midwicket",
0.5,"Imad Wasim to Haddin, no run, goes wider of the crease and seeing that Haddin makes some room. The good length ball ends up outside leg stump, and yet it is played with a straight bat into the off side",
0.6,"Imad Wasim to Haddin, FOUR, there's a little bit of cat and mouse going on already. Haddin's moving outside leg may have tempted Imad to bowl this wide of off stump, but the batsman simply stands, winds up and goes bang over midwicket",
1.1,"Mohammad Amir to Smith, 1 run, shortish and outside off, Smith works it off his hips through midwicket",
1.2,"Mohammad Amir to Haddin, no run, full and outside off, Haddin goes after it, looking for a boundary down the ground. Comes up with a whole lot of nothing",
1.3,"Mohammad Amir to Haddin, 1 run, waits on the back foot now, knowing after that big hoick and miss the bowler will adjust his length. Runs it off the open face to third man",
1.4,"Mohammad Amir to Smith, no run, looks to slog across the line of a ball angled across him and gets an inside edge towards midwicket.",
1.5,"Mohammad Amir to Smith, no run, seems to come back in after pitching on middle and leg and Smith plays all across it, beaten for pace and the movement. Flick and miss",
1.6,"Mohammad Amir to Smith, no run, finishes the over excellently. Smith wafts at a fuller delivery outside off, looking to smash it across the line again, and is beaten on the inside edge",
2.1,"Imad Wasim to Haddin, no run, strikes it sweetly into the covers, but Azam puts in a diving save. Funny how balls on leg stump, flat and quick still end up there",
2.2,"Imad Wasim to Haddin, 1 run, full and into middle and leg, Haddin swings it to mid-on",
2.3,"Imad Wasim to Smith, no run, leaps back away from the line of a flat delivery outside off and cuts to cover",
2.4,"Imad Wasim to Smith, 1 run, allows the dart to come to him on leg stump and flicks it past midwicket",
2.5,"Imad Wasim to Haddin, no run, goes for the slog sweep, seeing a little more flight on this 98 kph delivery on middle and leg. Ends up missing it altogether",
2.6,"Imad Wasim to Haddin, OUT, mistimes it, and he's gone! Imad makes it known to everyone at the ground, having tossed up a delivery onto middle and leg and despite Haddin coming down the track, he can gain little advantage. Chips a simple catch back to the bowler. Well, they end up simple after you feel the ball on your thigh and clutch at it to make sure it doens't drop to the ground. What a spell this is turning out to be",
3.1,"Usman Khan to Smith, 1 run, excellent fielding at short fine leg. Bhatti, the new man in. This could well have been a boundary. Usman starts his spell with a short delivery down leg and Smith just tickles it around the corner. But Bhatti throws himself to his right and keeps it to a single",['BJ Haddin c & b Imad Wasim 6 (10b 1x4 0x6) SR: 60.00']
3.2,"Usman Khan to Misbah-ul-Haq, no run, now his line shifts way outside off, and Misbah simply shoulders arms",
3.3,"Usman Khan to Misbah-ul-Haq, 1 run, fuller delivery outside off, drives towards mid-off",
3.4,"Usman Khan to Smith, no run, tries to short-arm pull a back of a length delivery from leg stump, but it skids into him too quickly to make any connection",
3.5,"Usman Khan to Smith, 1 run, still too cramped to get the big shot away. Khan bowls short and outside leg, his left-armer's angle through makes it go across the right-hander and Smith is hitting against that angle. The ball skidding doesn't help his cause either",
3.6,"Usman Khan to Misbah-ul-Haq, 1 run, nudges off his thigh pad behind square leg to regain the strike for the next over",
4.1,"Imad Wasim to Misbah-ul-Haq, 1 run, tries to put off the left-arm spinner with an early movement away towards the leg side, but then he's back in line with the stumps to defend a good length ball into the covers",
4.2,"Imad Wasim to Smith, SIX, is long-on in play, it's Pollard moving back, right to the edge of the boundary, but it lobs over him. Smith gets a good chunk on this length ball outside off and belts it down the ground",
4.3,"Imad Wasim to Smith, no run, flatter, quicker, on off stump, defends",
4.4,"Imad Wasim to Smith, 1 run, rocks back to pull and this rapid delivery on middle and leg is hit to midwicket",
4.5,"Imad Wasim to Misbah-ul-Haq, no run, misses the sweep - that ball was there for the shot, length, and gave him enough room to swing the arms- but it goes right over off stump into the wicketkeeper's gloves.",
4.6,"Imad Wasim to Misbah-ul-Haq, no run, more slog sweeps, this time it's a worse shot because the length is too full and it's cramping him for a free swing of the arms. Inside edge on the pad",
5.1,"Kashif Bhatti to Smith, SIX, that's onto the roof! Small ground, yes, but it doesn't need to be for Smith to hit sixes. Picks an overpitched delivery on off stump, comes forward and smashes it over long-on",
5.2,"Kashif Bhatti to Smith, 1 run, shortish and outside off, cut to deep point",
5.3,"Kashif Bhatti to Misbah-ul-Haq, no run, takes a length ball and drives to cover",
5.4,"Kashif Bhatti to Misbah-ul-Haq, no run, defends a good length ball with an open face, but point is quick enough to stop any thought of a single",
5.5,"Kashif Bhatti to Misbah-ul-Haq, 1 run, does well there the bowler, pulling his length back seeing Misbah charging at him. The batsman then dabs it into the covers and takes a single",
