Ball,Commentary,Wicket
0.1,"Ehsan Adil to Tamim Iqbal, no run, beauty to start. Full outside off but just enough away movement to help beat the outside edge",
0.2,"Ehsan Adil to Tamim Iqbal, 1 run, nicely tucked off his pads to deep square leg",
0.3,"Ehsan Adil to Mohammad Hafeez, no run, ooh, ripper from Adil. Length delivery outside off but lots of away movement. Hafeez is beaten comprehensively",
0.4,"Ehsan Adil to Mohammad Hafeez, FOUR, lovely shot from Hafeez. Full and wide, half-volley. Hafeez drives over point and clears the infield. Four for Hafeez",
0.5,"Ehsan Adil to Mohammad Hafeez, no run, full and straight, pushed away to mid-on against the direction of swing",
0.6,"Ehsan Adil to Mohammad Hafeez, no run, goes through. Good length outside off, nowhere near short enough for Hafeez to pull but he goes for it. Beaten",
1.1,"Bravo to Tamim Iqbal, no run, Bravo starts with a very short delivery on middle, Tamim ducks underneath",
1.2,"Bravo to Tamim Iqbal, no run, back of a length outside off, Tamim goes for a short-arm jab but misses. Fails to pick his stroke correctly",
1.3,"Bravo to Tamim Iqbal, FOUR, excellent shot selection there though. Shortish outside off, Tamim stands tall and punches the backfoot drive into the gap at extra cover. Four",
1.4,"Bravo to Tamim Iqbal, 2 runs, off the glove towards fine leg. Interesting decision to come back for the second. Very iffy but the throw isn't particularly great. They make it in the end",
1.5,"Bravo to Tamim Iqbal, FOUR, poor delivery. Short and wide outside off, plenty of width. Third man is up. Tamim cuts over point for an easy boundary",
1.6,"Bravo to Tamim Iqbal, 1 run, full delivery on this occasion on middle, clipped towards mid-on",
2.1,"Ehsan Adil to Tamim Iqbal, no run, shimmies down the track and belts the drive straight at cover.",
2.2,"Ehsan Adil to Tamim Iqbal, no run, full and straight, pushed back to the bowler who fires it back. Tamim isn't impressed by the return. The crowd goes wild. Nothing wrong with the throw, Tamim was making his way back.",
2.3,"Ehsan Adil to Tamim Iqbal, 1 run, full on off and middle, driven to mid-off for a quick single.",
2.4,"Ehsan Adil to Mohammad Hafeez, 1 run, yorker on middle and leg, clipped to deep midwicket",
2.5,"Ehsan Adil to Tamim Iqbal, no run, slower, full toss outside off, Tamim chooses to tamely pat to cover",
2.6,"Ehsan Adil to Tamim Iqbal, SIX, awful delivery from Adil. Short on middle and leg with fine leg up. Tamim realises what has been dished up and swivel-pulls over the fine leg boundary. Six easy runs",
3.1,"Cooper to Mohammad Hafeez, FOUR, hit-me ball is hit away. Short and wide with third man up, Hafeez leans on the cut and finds the gap behind point for four. Very poor stuff",
3.2,"Cooper to Mohammad Hafeez, OUT, what a catch that is. Azhar has pulled off a stunner. Match-changing stuff. Short delivery outside off, Hafeez comes down and looks to swat the ball over mid-of but doesn't get enough of it. It comes off the upper half of the bat and lobs towards mid-off. Azhar runs back and dives to complete a two-handed grab. Stunning",['Mohammad Hafeez c Azhar Ali b Cooper 9 (7b 2x4 0x6) SR: 128.57']
3.3,"Cooper to Tamim Iqbal, 4 leg byes, another poor delivery. What contrasting cricket this has been. Full on leg, clipped past the keeper. Four",
3.4,"Cooper to Tamim Iqbal, FOUR, another leg-stump half-volley. Discernibly terrible Cooper has been. Easily tucked to the midwicket boundary",
3.5,"Cooper to Tamim Iqbal, no run, first decent delivery of the over. Full on off, pushed back",
3.6,"Cooper to Tamim Iqbal, 1 run, worked from off stump towards midwicket",
4.1,"Adnan Rasool to Tamim Iqbal, 1 run, flat on leg, turned towards square leg",
4.2,"Adnan Rasool to Kamran Akmal, no run, flat on middle and off, pushed to cover",
4.3,"Adnan Rasool to Kamran Akmal, 2 runs, finds the gap through cover for few runs. Flat again outside off, squirts the ball into the gap",
4.4,"Adnan Rasool to Kamran Akmal, FOUR, flat and wide, some more width and Akmal makes him pay. Slashes it in the gap through backward point.",
4.5,"Adnan Rasool to Kamran Akmal, no run, flat on leg, worked to square leg",
4.6,"Adnan Rasool to Kamran Akmal, 1 run, tucked off towards midwicket, Akmal looking for two but won't get it",
5.1,"Bravo to Kamran Akmal, no run, those trademark offcutters. On middle and Akmal defends",
5.2,"Bravo to Kamran Akmal, 1 run, fired in on leg, clipped to short fine leg for a quick single.",
5.3,"Bravo to Tamim Iqbal, 1 run, another offcutter on middle and leg, quietly played to square leg",
