Ball,Commentary,Wicket
0.1,"Hasan Ali to Ahmed Shehzad, FOUR, picks it up and smashes it to the midwicket boundary. Fine shot from Shehzad, picking up the short ball so early, shifting his weight back and hitting it so cleanly",
0.2,"Hasan Ali to Ahmed Shehzad, no run, adjusts his length, pitching it a touch fuller on off stump, so Shehzad blocks with a straight bat",
0.3,"Hasan Ali to Ahmed Shehzad, no run, some swing away from the flashing bat. Shehzad's feet this time are not quite in the best position, rooted to the crease. The width on the ball makes him play but his timing is terrible",
0.4,"Hasan Ali to Ahmed Shehzad, FOUR, dreadful misfield from Samuels at midwicket. And for a mistimed hack across the line, Shehzad has got a boundary. And that too is only because Asghar, who is chasing the ball down, puts in a panic-stricken dive, even as it holds up in the outfield. He touches the ball, and at the same time his knee touches the rope",
0.5,"Hasan Ali to Ahmed Shehzad, 1 run, tip and run towards point, but this is going to be risky. Hafeez is the man hunting the ball down, and with a direct hit, there might have been trouble",
0.6,"Hasan Ali to Wright, FOUR, back of a length on middle and leg, Wright dinks it around the corner behind square leg and Haris Sohail, the fielder, essentially escorts the ball to the fence. Not the best start for Peshawar, especially with their fielding",
1.1,"Mohammad Asghar to Ahmed Shehzad, no run, keeps it wicket to wicket on a good length, Shehzad tries a little clip to square leg but has no timing",
1.2,"Mohammad Asghar to Ahmed Shehzad, no run, does his bit to get runs by running down the pitch, but he makes that move way too early. Asghar pushes it through quicker and cramps him for room. Thuds into the pads as he flicks around his front pad",
1.3,"Mohammad Asghar to Ahmed Shehzad, FOUR, well played. No premeditation. Just waits on the bad ball - and it comes - short and wide and it's smashed to the point boundary",
1.4,"Mohammad Asghar to Ahmed Shehzad, FOUR, lovely timing. Again, the shot is made because he waits on the ball to arrive into his half and then brings his wrists into play. Flicks through straight midwicket",
1.5,"Mohammad Asghar to Ahmed Shehzad, 1 run, charges out now, and Asghar slows it right down. Works it to long-on",
1.6,"Mohammad Asghar to Wright, 1 run, little nudge to the left of midwicket to keep strike",
2.1,"Hasan Ali to Wright, no run, looks like the batsman can hit through the line on this pitch. Hasan gives up a back of a length ball outside off and Wright hammers it to point",
2.2,"Hasan Ali to Wright, no run, good bowling. This seems like the slower ball, pitching on a good length outside off, Wright slogs across the line and the ball sneaks under the bat",
2.3,"Hasan Ali to Wright, SIX, smashed straight over the bowler's head. Hasan makes the mistake of bowling length to Wright on a pretty decent batting track. A full swing of the arms and it's straight into the crowd over long-on. Taken as well, by the spectator",
2.4,"Hasan Ali to Wright, 1 run, fierce strike again, this time to a short ball. Pummels it to deep square leg.",
2.5,"Hasan Ali to Ahmed Shehzad, 1 run, pulls off the front foot, for this back of a length delivery outside off doesn't necessarily come onto the bat like the others. Single to deep square leg",
2.6,"Hasan Ali to Wright, OUT, chops on! Clever change of pace from Hasan and he certainly does enjoy pulling one over Wright. Pitches on a decent length outside off, the batsman thinks he can cut because of the width but hits too hard and plays too early",['LJ Wright b Hasan Ali 12 (7b 1x4 1x6) SR: 171.42']
3.1,"Jordan to Ahmed Shehzad, 2 runs, excellent timing again, and Samuels on the third man boundary is put under immense pressure. Shehzad hangs back, opens the face late, concentrates on placement and that's why he gets two runs",
3.2,"Jordan to Pietersen, 2 runs, works it off his pads towards the square leg boundary. A touch too straight and the batsman shuffles back and across to pick the gap to the right of the man in the deep",
3.3,"Jordan to Pietersen, 1 run, goes hard at the fuller delivery wide of off stump, but with the ball, this time, not coming onto the bat, Pietersen inside edges to long leg",
3.4,"Jordan to Ahmed Shehzad, no run, legcutter, full and wide outside off, Shehzad, by opting to slog into the leg side, just gets a toe-end to mid-on",
3.5,"Jordan to Ahmed Shehzad, 1 run, does well to pick the change of pace, and even manages to manoeuvre it to the left of midwicket for a quick single",
3.6,"Jordan to Pietersen, 1 run, full and straight, Pietersen clips it to the right of mid-on for a single",
4.1,"Mohammad Asghar to Pietersen, 1 run, strides down the pitch and looks to take a good length ball outside off stump into midwicket. Only gets an inside edge to pad and then to point",
4.2,"Mohammad Asghar to Ahmed Shehzad, no run, some turn as he tosses it up outside off. Shehzad opens the face to block to point",
4.3,"Mohammad Asghar to Ahmed Shehzad, no run, fuller delivery on middle, Shehzad blocks",
4.4,"Mohammad Asghar to Ahmed Shehzad, 1 run, slugs it to deep midwicket, clearing the front leg the moment he sees the flatter ball angling into middle and leg",
4.5,"Mohammad Asghar to Pietersen, 1 leg bye, looks for the paddle sweep, it doesn't seem like he has made connection with the bat. Asghar goes for the lbw appeal, but this seems like the impact is outside off. Peshawar go for a review, possibly the first in a T20. Replays suggest KP might even have got glove to it - he showed his bat to the umpire whilst he was running down the pitch - but it is ruled as a leg bye. And not out because Hawk-Eye says ball hits pad outside off. Not the brightest use of DRS.",
4.6,"Mohammad Asghar to Ahmed Shehzad, 1 run, the arm ball again, quick and flat on fourth stump. Shehzhad makes the mistake of cutting it and still escapes with a bottom edge past the keeper's right",
5.1,"Wahab Riaz to Ahmed Shehzad, FOUR, carves it to the point boundary. Any time there is pace on the ball, batting looks easy. Here for example, Shehzad simply holds in his stance and slashes it away",
5.2,"Wahab Riaz to Ahmed Shehzad, 1 run, back of a length on off stump, dabs it to point for a single",
5.3,"Wahab Riaz to Pietersen, 1 leg bye, ooh, KP gets hit twice and ends up taking an appeal for obstructing the field. It all begins with him getting beaten for pace on middle and leg stump. Shehzad calls his partner through for a single, and in trying to make his ground, KP first runs into Wahab, who is trying to get to the ball, and then takes the throw in the back of the leg. Sammy withdraws the appeal, and it wouldn't have worked away considering KP did not change direction as he runs",
5.4,"Wahab Riaz to Ahmed Shehzad, 1 run, jumps off his feet to handle a 137 kph delivery, shortish on leg stump. Somehow pats it into the extra cover region for a single",
5.5,"Wahab Riaz to Pietersen, SIX, fetch that! This has gone out of the stadium, Length ball - pacy length ball - on middle and KP just clears his front leg and monsters it over square leg. Boy, the crack that came off the bat...",
5.6,"Wahab Riaz to Ahmed Shehzad, no run, lack of bounce saves a full delivery in the slot for the slog. Shehzad hangs back, expecting the length to be really full, and swings with all his might but it sneaks under his bat",
6.1,"Mohammad Asghar to Pietersen, 1 run, plays outside the line of an arm ball, essentially looking for it to turn. KP gets an inside edge behind square leg. Left-arm spin to KP. Fun",
6.2,"Mohammad Asghar to Ahmed Shehzad, 1 run, comes down the track to whip a fuller delivery through midwicket",
6.3,"Mohammad Asghar to Pietersen, 1 leg bye, looks to heave it over the leg side again, but Asghar does well, firing it full and following the batsman making room to free the arms",
6.4,"Mohammad Asghar to Ahmed Shehzad, 1 run, tosses it wider, slows it up too, Shehzad has to adjust, with his front foot coming down outside leg. He reaches out to hit it to point",
6.5,"Mohammad Asghar to Pietersen, SIX, look out in the crowd! Races down the pitch, turns a length ball into an overpitched one and swings free. Such quick feet. Such fierce power.",
6.6,"Mohammad Asghar to Pietersen, SIX, and that's outta here too. Good use of the feet from KP, then he opens up his hips to target the leg side, having realised Asghar is really not intent on spinning the ball away, and rather in cramping the batsman up. Heaves it over square leg. It's KP's 200th T20 six",
7.1,"Shahid Afridi to Ahmed Shehzad, FOUR, picks the gap between point and short third man. Runs from both ends, and even Peshawar's trump card is being berated",
7.2,"Shahid Afridi to Ahmed Shehzad, SIX, over long-on, the big hits just don't stop and this raises the 50 partnership off only 28 balls. This shot is simply a big old wind up, getting under the ball and powering it away. The good thing both batsmen are doing is trying to hit straight (unless of course the ball is skirting down leg, when square leg, midwicket open up and the road outside the stadium are all game)",
7.3,"Shahid Afridi to Ahmed Shehzad, SIX, more! And it's been caught in the crowd too. Shimmy down the pitch, sees a length ball, loves that it gives him room to free the arms and flat-bats it so very very hard",
7.4,"Shahid Afridi to Ahmed Shehzad, 1 run, shifts back in his crease to a slow, length ball on off stump, and whips it through midwicket",
7.5,"Shahid Afridi to Pietersen, 1 run, well bowled. A lot quicker, a bit fuller, and careening into leg stump. KP just about plonks his bat down to save himself",
7.6,"Shahid Afridi to Ahmed Shehzad, 1 run, completes a fifty in the play-off and exults. Brings up the landmark with a neat little clip through to long-on",
8.1,"Jordan to Ahmed Shehzad, no run, back of a length and outside off, cuts to point",
8.2,"Jordan to Ahmed Shehzad, 1 run, looks for the wide yorker and Shehzad sends it to deep third man",
8.3,"Jordan to Pietersen, 1 run, aims at the toes of KP, who keeps them out of the way and flicks to deep midwicket",
8.4,"Jordan to Ahmed Shehzad, 2 runs, slower ball robs Shehzad of timing, and this loft, meant to go over mid-off, scythes over cover point.",
8.5,"Jordan to Ahmed Shehzad, 1 run, low full toss on off stump, drills it to mid-off, where Sammy, the captain, misfields and allows a single.",
8.6,"Jordan to Pietersen, FOUR, one-bounce over backward point. For the slightest moment it seems like Jordan does KP with a full and wide delivery outside off, but he is so tall, and has such reach that he connects and connects well",
9.1,"Sammy to Ahmed Shehzad, SIX, poor start. It's a loosener, a length ball on middle and leg and Shehzad tees off over midwicket.",
9.2,"Sammy to Ahmed Shehzad, 1 run, goes wide of the crease for a back of a length delivery, Shehzad flat-bats it to long-off",
9.3,"Sammy to Pietersen, 1 run, a length ball trying to sneak past the batsman outside off is clubbed unceremoniously to deep midwicket. No respite",
9.4,"Sammy to Ahmed Shehzad, SIX, that's another ball lost. Takes the power position, weight on the front foot, bat waiting high over his head, and when the length ball arrives, it disappears. Out of the ground over midwicket",
