Ball,Commentary,Wicket
0.1,"Hasan Ali to Smith, no run, excellent start, right on the money. Angles it into middle from wide of the crease, pushed to mid on",
0.2,"Hasan Ali to Smith, 1 run, width on offer, slapped away towards square third man",
0.3,"Hasan Ali to Sharjeel Khan, FOUR, Flicked away superbly! Fetches the stroke from outside off, one bounce into the midwicket boundary. Sweet timing",
0.4,"Hasan Ali to Sharjeel Khan, 1 run, mistimes the pull this time, fortunately for Islamabad, it was hit wide of Afridi at mid-on",
0.5,"Hasan Ali to Smith, no run, induces the edge, just falls short of Darren Sammy at slip. Smith goes hard at it, gets a thick edge. Sammy made it clear immediately that it didn't carry",
0.6,"Hasan Ali to Smith, no run, played back down the pitch, the bowler hurls an angry throw to the striker's end, wide of the keeper. Sammy gets a hand on it",
1.1,"Tait to Sharjeel Khan, no run, floats it ahead of length area on off, nips back in a touch, Sharjeel looks to flay that through cover point but is beaten",
1.2,"Tait to Sharjeel Khan, no run, pulled, but straight to Sammy at midwicket. Struck well though",
1.3,"Tait to Sharjeel Khan, FOUR, on the pads and those are easy pickings. Flicked behind square on the leg side. No one in the deep, races away into the fine leg boundary",
1.4,"Tait to Smith, 4 leg byes, poor ball again, a yorker gone completely wrong. Drifting down leg, he looks to tickle it fine but the ball deflects off the pad and into the fine leg boundary",
1.5,"Tait to Smith, no run, back of length delivery on middle, straightens a touch, he shows the full face of the bat and taps it back to the bowler",
1.6,"Tait to Smith, no run, on the pads again, misses the flick, ball was sliding down leg though",
2.1,"Hasan Ali to Sharjeel Khan, no run, solidly defended to short cover",
2.2,"Hasan Ali to Sharjeel Khan, FOUR, disdainfully done. Hops back and whip-pulls that into the fine leg boundary",
2.3,"Hasan Ali to Sharjeel Khan, 1 run, looks to pull, gets an inside edge onto the pad as the ball rolls to the off side",
2.4,"Hasan Ali to Smith, 1 run, flicked wide of midwicket, a misfield allows them a single",
2.5,"Hasan Ali to Sharjeel Khan, no run, plays it late, lends direction to that delivery angling away, played towards point",
2.6,"Hasan Ali to Sharjeel Khan, FOUR, excellent drive down the ground. Leans forward and hits it on the up, shows the full face of the bat too and holds the pose for the cameras. Ah, majestic",
3.1,"Tait to Smith, no run, firm push, but straight to mid-off",
3.2,"Tait to Smith, 1 leg bye, misses the nudge, hit high on the pad, the ball deflects towards square leg",
3.3,"Tait to Sharjeel Khan, 1 run, whipped off his hip, the ball screamed away towards deep square leg",
3.4,"Tait to Smith, 1 run, on the pads, worked wide of midwicket",
3.5,"Tait to Sharjeel Khan, FOUR, in his slot and lofted over the infield, one bounce into the long-on boundary. Picked the slower delivery nice and early, and boom",
3.6,"Tait to Sharjeel Khan, no run, excellent bouncer on middle and leg, Sharjeel ducks under that one",
4.1,"Mohammad Asghar to Smith, no run, loopy delivery on middle, played back down the pitch",
4.2,"Mohammad Asghar to Smith, no run, arm-ball this time, he shapes to cut but ball kept coming back in and cramped him for room, took the inside edge, missed leg stump though",
4.3,"Mohammad Asghar to Smith, no run, slows it down this time, lands it on middle, tapped to the off side",
4.4,"Mohammad Asghar to Smith, no run, tucked to square leg",
4.5,"Mohammad Asghar to Smith, no run, slow turn, this time punched to cover",
4.6,"Mohammad Asghar to Smith, 1 run, worked away to midwicket",
5.1,"Shahid Afridi to Smith, no run, thumped back down the pitch, good stop by Afridi",
5.2,"Shahid Afridi to Smith, no run, drifts into middle, hit straight to midwicket",
5.3,"Shahid Afridi to Smith, 1 run, eased towards midwicket, this time they manage to get across for a single",
5.4,"Shahid Afridi to Sharjeel Khan, no run, looks to cut but this one skids across the surface, beaten",
5.5,"Shahid Afridi to Sharjeel Khan, no run, punched to cover, spinners applying the brakes here",
5.6,"Shahid Afridi to Sharjeel Khan, 1 run, punched wide of cover, another tight over",
6.1,"Mohammad Asghar to Sharjeel Khan, no run, flatter one on off, turned to mid-on",
6.2,"Mohammad Asghar to Sharjeel Khan, 1 run, looks to sweep, gets a bit of glove, rolls to short fine. Was too early into the stroke",
6.3,"Mohammad Asghar to Smith, no run, tossed up on middle, he's half forward and bunts it back to the bowler",
6.4,"Mohammad Asghar to Smith, 1 run, played wide of midwicket, mistimed but they'll get a run",
6.5,"Mohammad Asghar to Sharjeel Khan, 1 run, shapes to cut, mistimes the hit to deep point",
6.6,"Mohammad Asghar to Smith, 1 run, slogs across the line, hit down to deep midwicket",
7.1,"Shahid Afridi to Smith, 1 run, flat hit, almost a release shot, but can only hit it as far as long on, good stop",
7.2,"Shahid Afridi to Sharjeel Khan, FOUR, excellent stroke, uses the width to cut that behind point, Hafeez does well to slide across but just pushed it over the ropes as he tried to pull it back in",
7.3,"Shahid Afridi to Sharjeel Khan, no run, cuts again, straight to the fielder this time",
7.4,"Shahid Afridi to Sharjeel Khan, 1 run, swung down the ground to long on",
7.5,"Shahid Afridi to Smith, 2 runs, mistimes a slog across the line, gets a leading edge that eludes the short third man fielder",
7.6,"Shahid Afridi to Smith, 1 run, tucked to deep midwicket, Smith will keep strike",
8.1,"Mohammad Asghar to Smith, 1 run, whipped across the line to long-on, 50 up",
8.2,"Mohammad Asghar to Sharjeel Khan, no run, walks across, looks to sweep with the spin, toe ends it to midwicket",
8.3,"Mohammad Asghar to Sharjeel Khan, SIX, steps out, can't get to the pitch but goes through with the swing, gets enough elevation and distance. Sails into the stands. Sourav Ganguly-esque",
8.4,"Mohammad Asghar to Sharjeel Khan, no run, good stop at point by Sammy, not a clean stop but they don't risk his arm",
8.5,"Mohammad Asghar to Sharjeel Khan, SIX, gets underneath that one and slog sweeps that over wide long-on. Muscular hit, they're finally getting a move on",
8.6,"Mohammad Asghar to Sharjeel Khan, FOUR, slapped over the bowler's head, bisects long-off and long-on",
9.1,"Shahid Afridi to Smith, 1 run, fierce sweep, straight to Hafeez at deep square",
9.2,"Shahid Afridi to Sharjeel Khan, FOUR, walks across the stumps and helps it wide of short fine, excellent half-century this. Inventive, effervescent and extremely tactful",
9.3,"Shahid Afridi to Sharjeel Khan, SIX, that has been hammered into the deep midwicket boundary. Sweet sound as ball met bat. He's hitting sixes at well. Flat hit, easily done",
9.4,"Shahid Afridi to Sharjeel Khan, 1 run, squeezed to long-off, too full that time",
9.5,"Shahid Afridi to Smith, 1 run, worked away across the line to Wahab at long on",
9.6,"Shahid Afridi to Sharjeel Khan, no run, cuts and misses, that one was fired outside off",
10.1,"Wahab Riaz to Smith, no run, looks to pull, hit high on the thigh pad, late on the shot",
10.2,"Wahab Riaz to Smith, 1 run, worked off his hip to deep square leg",
10.3,"Wahab Riaz to Sharjeel Khan, FOUR, width on offer and slapped over point, that went to the boundary at the rate of knots. A square cut off the frontfoot",
10.4,"Wahab Riaz to Sharjeel Khan, 1 run, pulled across the line, but straight to deep midwicket",
10.5,"Wahab Riaz to Smith, 1 run, pulled, but not entirely off the middle, rolls to deep square",
10.6,"Wahab Riaz to Sharjeel Khan, 1 run, slower bouncer, helped over the infield, down to deep midwicket, was in total control of that stroke",
11.1,"Sammy to Sharjeel Khan, FOUR, makes room and hammers it over cover, no chance for the boundary rider",
11.2,"Sammy to Sharjeel Khan, no run, slower and fuller, hit back hard, Sammy stops it with his boot",
11.3,"Sammy to Sharjeel Khan, SIX, whipped into the deep square boundary. Sanath Jayasuriya would have been proud of that stroke. Slightly short, he walked across and helped that over the ropes. What timing",
11.4,"Sammy to Sharjeel Khan, no run, good stop by Afridi at the edge of the circle at cover",
11.5,"Sammy to Sharjeel Khan, 1 run, worked wide of midwicket, he'll keep strike",
11.6,"Sammy to Smith, 1 run, too full outside off, swung across the line, aother mishit, this time to deep square",
12.1,"Wahab Riaz to Smith, 1 run, floats a length ball on off, he buts it towards point and scoots across for a quick single",
12.2,"Wahab Riaz to Sharjeel Khan, 1 run, pulled in front of square, straight to deep midwicket",
