Ball,Commentary,Wicket
0.1,"Mohammad Asghar to Roy, no run, fires this flat on middle from around the stumps, punched to cover",
0.2,"Mohammad Asghar to Roy, FOUR, gives him the charge! Steps out, gets underneath the flight and lofts him over mid-on. Crisp hit",
0.3,"Mohammad Asghar to Roy, 1 run, drifting into middle and leg, worked to mid-on for a quick single",
0.4,"Mohammad Asghar to McCullum, no run, gets back into the crease and defends to the leg side",
0.5,"Mohammad Asghar to McCullum, no run, shaped to sweep but changed his stroke in the end, dabbed to the off side",
0.6,"Mohammad Asghar to McCullum, OUT, see you later, Baz. The plan of starting with left-arm spin, which McCullum said was a challenge at the toss, has worked. Looks to pull, but this wasn't all that short, and so he couldn't get much power on the stroke and Malan took the simplest of catches at deep midwicket.",['BB McCullum c Malan b Mohammad Asghar 0 (3b 0x4 0x6) SR: 0.00']
1.1,"Hasan Ali to Roy, FOUR, walks across the stumps and flicks the leg-stump half-volley to the fine leg boundary. Easy pickings",
1.2,"Hasan Ali to Roy, no run, full-length delivery outside off, thumped to mid-off. Looked to go over",
1.3,"Hasan Ali to Roy, OUT, another one bites the dust. Yesterday's half-centurion is gone. Steps out to go over mid-off but hits it flat to Jordan there. He times his jump well to complete a straightforward catch. Trouble for Lahore, joy for Hasan Ali.",
1.4,"Hasan Ali to Umar Akmal, no run, beauty! Nips away late to beat him on a forward push",['JJ Roy c Jordan b Hasan Ali 9 (6b 2x4 0x6) SR: 150.00']
1.5,"Hasan Ali to Umar Akmal, no run, gets on top of the bounce and punches the short of length delivery to point",
1.6,"Hasan Ali to Umar Akmal, OUT, what is happening there? Let's get a selfie says skipper Sammy. This is an outstanding catch by Hafeez at second slip. Umar Akmal chases a wide delivery, but can only manage a thick edge. The ball flew, make no mistake, and Hafeez moved swiftly to his left to complete a tumbling catch. Second duck in three innings for Umar Akmal",
2.1,"Mohammad Hafeez to Fakhar Zaman, FOUR, wickets have fallen, so what? Zaman steps out and whips him into the midwicket boundary.",
2.2,"Mohammad Hafeez to Fakhar Zaman, no run, gets forward and bunts the in-drifter to the off side",['Umar Akmal c Mohammad Hafeez b Hasan Ali 0 (3b 0x4 0x6) SR: 0.00']
2.3,"Mohammad Hafeez to Fakhar Zaman, SIX, biffed into the wide long-on boundary. That sounded really sweet as he made contact. Advanced down the track and met the ball on the half-volley. Power of his swing did the rest. Long, long way back into the stands",
2.4,"Mohammad Hafeez to Fakhar Zaman, 1 run, worked with the angle to long-on as they jog the single",
2.5,"Mohammad Hafeez to Elliott, no run, nearly a leading edge back to Hafeez. Looks to work it with the spin to the leg side",
2.6,"Mohammad Hafeez to Elliott, no run, steps out and turns it with the spin to short midwicket this time",
3.1,"Hasan Ali to Fakhar Zaman, FOUR, full and angling away, he gets forward and thrashes this into the gap at cover.",
3.2,"Hasan Ali to Fakhar Zaman, 3 runs, swung away to the leg side, Jordan from mid-on hares across to pull that back in near the deep midwicket boundary",
3.3,"Hasan Ali to Elliott, OUT, what was all the fuss about? We saw a decision yesterday too, where Sanga wasn't sure if he took it cleanly, but was given out. Sammy wasn't sure if his fingers were completely underneath the ball, but it turns out that he actually has taken it cleanly. Back of a length delivery that jags away from off stump, Elliott hangs his bat out and gets a thick edge into Sammy's bucket hands at slip.",
3.4,"Hasan Ali to Mohammad Rizwan, no run, he's moving it both ways. This one comes back in from outside off, Rizwan shoulders arms",
3.5,"Hasan Ali to Mohammad Rizwan, no run, there's some fizz on this length ball outside off, the probing length again, he shoulders arms",
3.6,"Hasan Ali to Mohammad Rizwan, no run, moves away off the seam from outside off again, left alone. Cracking over",['GD Elliott c Sammy b Hasan Ali 0 (3b 0x4 0x6) SR: 0.00']
4.1,"Jordan to Fakhar Zaman, 2 runs, whips a length ball on the pads to the deep midwicket region",
4.2,"Jordan to Fakhar Zaman, no run, not much room this time, bunts the away-going length ball to the off side",
